hf_name,genexpert_site,hf_type,hf_tb_type,fy,province,district,summary_group,normes,item_name,num,den,section
kinigi cs,yes,health center,cdt,2020-2021,northern,musanze,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],,verifier sur les 5  patients ayant bmi< a 18.5 s'il ont recu csb selon les  directives du programme ( 7.5kg/mois/patient pendant 6mois),0.0,5.0,treatment
kinigi cs,yes,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","pour tout tb vih+  sous anti-tb enregistrés  le trimestre précédent il y a 8 semaines  , les arv doivent etre systematiquement admistres    avec date de début et régime précisés .","sur les 5 derniers cas tb vih+ sous anti-tb et enregistrés  le trimestre précédent, combien ont  ete mis  sous arv endeans 8 semaines?",3.0,5.0,treatment
kinigi cs,yes,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","le  ""one stop tb hiv service"" doit etre fonctionnel  dans toute les fosa","la fosa (cdt ou ct) possede un bureau de ""one stop tb hiv service"" fonctionnel?",1.0,1.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les 10 derniers patients hospitalises( 5 pediatrie,5medecine interne), combien ont beneficie  du screening de la tb et prise en charge selon le protocole?",0.0,10.0,diagnosis
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les 10 derniers cas presumes tb, combien ont beneficies des examens d'investigations (un ou plusieurs examens selon le cas).",10.0,10.0,diagnosis
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les échantillons reçus   il y a 3 jours, vérifier si les résultats sont mentionnés dans le registre de lab",3.0,3.0,diagnosis
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"durant le mois passé, combien de jours le microscope optique ou led était opérationnel ?",30.0,30.0,diagnosis
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]","pour tout  patient  tpb+,  les examens de contacts doivent êre  réalisée  au debut et à la fin du traitement du cas-index?","sur les 5 derniers patients tpb+ (cohorte enregistre trois trimestres auparavant) , pour combien les investigations de contacts ont été réalisées au debut et à la fin du traitement du cas-index?",5.0,5.0,screening
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]",tout enfant < 5ans vivant avec un cas tpb+ qui n'a pas developpé la  tb active doit etre mis sous inh.,verifier les enfants de moins de 5 ans tb contact sur  les fiches de traitement tpb+ s'ils ont commencé le traitement inh (excepté celui diagnostiqué de tb),5.0,5.0,screening
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]","les enfants   en consultation  dans le service de pecime,  doivent bénéfier du screening tb.","sur les 10 derniers enfants  enregistrées dans le service de pecime,  combien ont bénéfié du screening tb?",10.0,10.0,screening
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",le traitement anti tb doit etre initié au plus tard le lendemain du diagnostic tb ?,"sur les 5 derniers cas tb sous anti-tb, combien ont initié le traitement tb au plus tard le lendemain du diagnostic tb ?",5.0,5.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",,"sur les 5 derniers cas tb sous anti-tb, combien parmi eux le dosage concorde avec le poids?",5.0,5.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],le suivi  nutrinionnel doit etre fait mensuellement pour chaque patient sous anti tb.,"sur les 5 derniers patients, combien de patients dont le  poids est mentionne sur la fiche chaque mois ainsi que le bmi calcule au debut du traitement tb",5.0,5.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],,verifier sur les 5  patients ayant bmi< a 18.5 s'il ont recu csb selon les  directives du programme ( 7.5kg/mois/patient pendant 6mois),2.0,5.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","pour tout tb vih+  sous anti-tb enregistrés  le trimestre précédent il y a 8 semaines  , les arv doivent etre systematiquement admistres    avec date de début et régime précisés .","sur les 5 derniers cas tb vih+ sous anti-tb et enregistrés  le trimestre précédent, combien ont  ete mis  sous arv endeans 8 semaines?",5.0,5.0,treatment
nyakinama cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","le  ""one stop tb hiv service"" doit etre fonctionnel  dans toute les fosa","la fosa (cdt ou ct) possede un bureau de ""one stop tb hiv service"" fonctionnel?",1.0,1.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les 10 derniers patients hospitalises( 5 pediatrie,5medecine interne), combien ont beneficie  du screening de la tb et prise en charge selon le protocole?",0.0,10.0,diagnosis
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les 10 derniers cas presumes tb, combien ont beneficies des examens d'investigations (un ou plusieurs examens selon le cas).",10.0,10.0,diagnosis
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les échantillons reçus   il y a 3 jours, vérifier si les résultats sont mentionnés dans le registre de lab",3.0,3.0,diagnosis
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"durant le mois passé, combien de jours le microscope optique ou led était opérationnel ?",30.0,30.0,diagnosis
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]","pour tout  patient  tpb+,  les examens de contacts doivent êre  réalisée  au debut et à la fin du traitement du cas-index?","sur les 5 derniers patients tpb+ (cohorte enregistre trois trimestres auparavant) , pour combien les investigations de contacts ont été réalisées au debut et à la fin du traitement du cas-index?",5.0,5.0,screening
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]",tout enfant < 5ans vivant avec un cas tpb+ qui n'a pas developpé la  tb active doit etre mis sous inh.,verifier les enfants de moins de 5 ans tb contact sur  les fiches de traitement tpb+ s'ils ont commencé le traitement inh (excepté celui diagnostiqué de tb),5.0,5.0,screening
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"is active case finding conducted in tb high risk groups?[questions 2, 8 and 9]","les enfants   en consultation  dans le service de pecime,  doivent bénéfier du screening tb.","sur les 10 derniers enfants  enregistrées dans le service de pecime,  combien ont bénéfié du screening tb?",10.0,10.0,screening
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",le traitement anti tb doit etre initié au plus tard le lendemain du diagnostic tb ?,"sur les 5 derniers cas tb sous anti-tb, combien ont initié le traitement tb au plus tard le lendemain du diagnostic tb ?",5.0,5.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",,"sur les 5 derniers cas tb sous anti-tb, combien parmi eux le dosage concorde avec le poids?",5.0,5.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",,"sur les 5 derniers patients tpb+, combien ont tous les examens de contrôle bacilloscopique réalisés selon les normes du programme (fin de la phase intensive, au cours du 5 mois et a la fin du 5ieme mois , à la fin du traitement)?",0.0,4.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],le suivi  nutrinionnel doit etre fait mensuellement pour chaque patient sous anti tb.,"sur les 5 derniers patients, combien de patients dont le  poids est mentionne sur la fiche chaque mois ainsi que le bmi calcule au debut du traitement tb",5.0,5.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],,verifier sur les 5  patients ayant bmi< a 18.5 s'il ont recu csb selon les  directives du programme ( 7.5kg/mois/patient pendant 6mois),0.0,5.0,treatment
rwaza cs,no,health center,cdt,2020-2021,northern,musanze,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","le  ""one stop tb hiv service"" doit etre fonctionnel  dans toute les fosa","la fosa (cdt ou ct) possede un bureau de ""one stop tb hiv service"" fonctionnel?",1.0,1.0,treatment
muhoza (ruhengeri) cs,no,health center,ct,2020-2021,northern,musanze,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les 10 derniers cas presumes tb, combien ont beneficies des examens d'investigations (un ou plusieurs examens selon le cas).",10.0,10.0,diagnosis
